Symbol	Name	MarketCap	Sector	Industry
TREE	"LendingTree, Inc."	2754234410	Finance	Finance: Consumer Services
TRHC	"Tabula Rasa HealthCare, Inc."	1368615317	Miscellaneous	Business Services
TRIB	Trinity Biotech plc	117859810.3	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances
TRIL	Trillium Therapeutics Inc.	79751799.2	Health Care	Major Pharmaceuticals
TRIP	"TripAdvisor, Inc."	7908951504	Technology	"Computer Software: Programming, Data Processing"
TRMB	Trimble Inc.	8346366246	Capital Goods	Industrial Machinery/Components
TRMD	TORM plc	535818108.5	Transportation	Marine Transportation
TRMK	Trustmark Corporation	2262568200	Finance	Major Banks
TRMT	Tremont Mortgage Trust	41423936.02	n/a	n/a
TRNC	"tronc, Inc."	638357242.7	Consumer Services	Newspapers/Magazines
TRNS	"Transcat, Inc."	145029887	Capital Goods	Electrical Products
TROV	"TrovaGene, Inc."	10852125.82	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
TROW	"T. Rowe Price Group, Inc."	27966880442	Finance	Investment Bankers/Brokers/Service
TRPX	Therapix Biosciences Ltd.	7268038.27	Health Care	Major Pharmaceuticals
TRS	TriMas Corporation	1373134896	Capital Goods	Industrial Specialties
TRST	TrustCo Bank Corp NY	882328946	Finance	Major Banks
TRUP	"Trupanion, Inc."	1188495543	Health Care	Medical Specialities
TRVG	trivago N.V.	138783178.2	Technology	EDP Services
TRVN	"Trevena, Inc."	108147658.3	Health Care	Major Pharmaceuticals
TSBK	"Timberland Bancorp, Inc."	287876683.4	Finance	Banks
TSC	"TriState Capital Holdings, Inc."	778479878.4	Finance	Major Banks
TSCAP	"TriState Capital Holdings, Inc."	761846213.4	Finance	Major Banks
TSCO	Tractor Supply Company	9363698172	Consumer Services	RETAIL: Building Materials
TSEM	Tower Semiconductor Ltd.	2215937304	Technology	Semiconductors
TSG	The Stars Group Inc.	6161934917	Technology	"Computer Software: Programming, Data Processing"
TSLA	"Tesla, Inc. "	52449269297	Capital Goods	Auto Manufacturing
TSRI	"TSR, Inc."	14224949.5	Technology	EDP Services
TSRO	"TESARO, Inc."	2476380341	Health Care	Major Pharmaceuticals
TST	"TheStreet, Inc."	112155534.7	Consumer Services	Newspapers/Magazines
TTD	"The Trade Desk, Inc."	3959478622	Technology	"Computer Software: Programming, Data Processing"
TTEC	"TTEC Holdings, Inc."	1658542220	Technology	Professional Services
TTEK	"Tetra Tech, Inc."	3359201870	Consumer Services	Military/Government/Technical
TTGT	"TechTarget, Inc."	840866027.3	Miscellaneous	Business Services
TTMI	"TTM Technologies, Inc."	1866154691	Technology	Electrical Products
TTNP	"Titan Pharmaceuticals, Inc."	18447257.28	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
TTOO	"T2 Biosystems, Inc."	335180201	Health Care	Medical/Dental Instruments
TTPH	"Tetraphase Pharmaceuticals, Inc."	199291749.8	Health Care	Major Pharmaceuticals
TTS	"Tile Shop Hldgs, Inc."	454004003.8	Consumer Services	Home Furnishings
TTWO	"Take-Two Interactive Software, Inc."	14119020787	Technology	Computer Software: Prepackaged Software
TUES	Tuesday Morning Corp.	127239458.2	Consumer Services	Department/Specialty Retail Stores
TUR	iShares MSCI Turkey ETF	306532000	n/a	n/a
TURN	180 Degree Capital Corp.	69089867.64	Finance	Finance/Investors Services
TUSA	First Trust Total US Market AlphaDEX ETF	17130068.52	n/a	n/a
TUSK	"Mammoth Energy Services, Inc."	1648699033	Energy	Oilfield Services/Equipment
TVIX	Credit Suisse AG	476721922.1	Finance	Investment Bankers/Brokers/Service
TVIZ	Credit Suisse AG	4698056.5	Finance	Investment Bankers/Brokers/Service
TVTY	"Tivity Health, Inc."	1415599456	Health Care	Hospital/Nursing Management
TWIN	"Twin Disc, Incorporated"	295828408.9	Technology	Industrial Machinery/Components
TWLVU	Twelve Seas Investment Company	0	Finance	Business Services
TWMC	Trans World Entertainment Corp.	34401941.5	Consumer Services	Consumer Electronics/Video Chains
TWNK	"Hostess Brands, Inc."	1836709960	Consumer Non-Durables	Packaged Foods
TWNKW	"Hostess Brands, Inc."	0	Consumer Non-Durables	Packaged Foods
TWOU	"2U, Inc."	4997894413	Technology	Computer Software: Prepackaged Software
TXMD	"TherapeuticsMD, Inc."	1420792837	Health Care	Major Pharmaceuticals
TXN	Texas Instruments Incorporated	1.10334E+11	Technology	Semiconductors
TXRH	"Texas Roadhouse, Inc."	4770468627	Consumer Services	Restaurants
TYHT	"Shineco, Inc."	38646011.04	Consumer Non-Durables	Farming/Seeds/Milling
TYME	"Tyme Technologies, Inc."	318863408.9	Health Care	Major Pharmaceuticals
TYPE	Monotype Imaging Holdings Inc.	877210089.6	Technology	EDP Services
TZOO	Travelzoo	242377205.9	Technology	EDP Services
UAE	iShares MSCI UAE ETF	38175000	n/a	n/a
UBCP	"United Bancorp, Inc."	73597920	Finance	Major Banks
UBFO	United Security Bancshares	194334072.5	Finance	Major Banks
UBIO	Proshares UltraPro Nasdaq Biotechnology	41129685.18	n/a	n/a
UBNK	"United Financial Bancorp, Inc. "	912240403.8	Finance	Banks
UBNT	"Ubiquiti Networks, Inc."	6418848224	Technology	Radio And Television Broadcasting And Communications Equipment
UBOH	"United Bancshares, Inc."	73532497.5	Finance	Major Banks
UBSH	Union Bankshares Corporation	2619908270	Finance	Major Banks
UBSI	"United Bankshares, Inc."	3932287799	Finance	Major Banks
UBX	"Unity Biotechnology, Inc."	643165990.4	Health Care	Major Pharmaceuticals
UCBA	United Community Bancorp	117460689.2	Finance	Savings Institutions
UCBI	"United Community Banks, Inc."	2464752192	Finance	Major Banks
UCFC	United Community Financial Corp.	561019579.8	Finance	Banks
UCTT	"Ultra Clean Holdings, Inc."	634303575.4	Technology	Semiconductors
UDBI	Legg Mason US Diversified Core ETF	3343600	n/a	n/a
UEIC	Universal Electronics Inc.	482393952.7	Consumer Non-Durables	Consumer Electronics/Appliances
UEPS	"Net 1 UEPS Technologies, Inc."	528249717.2	Finance	Investment Bankers/Brokers/Service
UFCS	"United Fire Group, Inc"	1381933365	Finance	Property-Casualty Insurers
UFPI	"Universal Forest Products, Inc."	2342360910	Basic Industries	Forest Products
UFPT	"UFP Technologies, Inc."	235880109	Capital Goods	Containers/Packaging
UG	"United-Guardian, Inc."	90737800.25	Consumer Non-Durables	Package Goods/Cosmetics
UGLD	Credit Suisse AG	126476215.4	Finance	Investment Bankers/Brokers/Service
UHAL	Amerco	7239979641	Consumer Services	Rental/Leasing Companies
UIHC	United Insurance Holdings Corp.	833545771.5	Finance	Property-Casualty Insurers
ULBI	Ultralife Corporation	160044350.6	Miscellaneous	Industrial Machinery/Components
ULH	"Universal Logistics Holdings, Inc."	760983105.6	Transportation	Trucking Freight/Courier Services
ULTA	"Ulta Beauty, Inc."	14600259610	Consumer Services	Other Specialty Stores
ULTI	"The Ultimate Software Group, Inc."	8297623168	Technology	Computer Software: Prepackaged Software
UMBF	UMB Financial Corporation	3892456503	Finance	Major Banks
UMPQ	Umpqua Holdings Corporation	5052946184	Finance	Savings Institutions
UMRX	Unum Therapeutics Inc.	438634564.2	Health Care	Major Pharmaceuticals
UNAM	Unico American Corporation	40864924.1	Finance	Property-Casualty Insurers
UNB	"Union Bankshares, Inc."	238243014.4	Finance	Major Banks
UNFI	"United Natural Foods, Inc."	2154579402	Consumer Non-Durables	Food Distributors
UNIT	Uniti Group Inc.	3765334191	Consumer Services	Real Estate Investment Trusts
UNTY	"Unity Bancorp, Inc."	254341623.8	Finance	Major Banks
UONE	"Urban One, Inc. "	126191231.4	Consumer Services	Broadcasting
UONEK	"Urban One, Inc. "	104350441.4	Consumer Services	Broadcasting
UPL	Ultra Petroleum Corp.	427606275.1	Energy	Oil & Gas Production
UPLD	"Upland Software, Inc."	789814484.2	Technology	Computer Software: Prepackaged Software
URBN	"Urban Outfitters, Inc."	5034230067	Consumer Services	Clothing/Shoe/Accessory Stores
URGN	UroGen Pharma Ltd.	789637250.4	Health Care	Major Pharmaceuticals
USAK	"USA Truck, Inc."	201806840.9	Transportation	Trucking Freight/Courier Services
USAP	"Universal Stainless & Alloy Products, Inc."	208256089.2	Basic Industries	Steel/Iron Ore
USAT	"USA Technologies, Inc."	754070061.4	Miscellaneous	Office Equipment/Supplies/Services
USATP	"USA Technologies, Inc."	12359399.51	Miscellaneous	Office Equipment/Supplies/Services
USAU	U.S. Gold Corp.	21603344.58	n/a	n/a
USCR	"U S Concrete, Inc."	854793025.7	Capital Goods	Building Materials
USEG	U.S. Energy Corp.	16242151.35	Energy	Oil & Gas Production
USLB	Invesco Russell 1000 Low Beta Equal Weight ETF	159947897.3	n/a	n/a
USLM	"United States Lime & Minerals, Inc."	460558268.6	Basic Industries	Mining & Quarrying of Nonmetallic Minerals (No Fuels)
USLV	Credit Suisse AG	360258194.6	Finance	Investment Bankers/Brokers/Service
USMC	Principal U.S. Mega-Cap Multi-Factor Index ETF	1686897686	n/a	n/a
USOI	Credit Suisse AG	0	Finance	Investment Bankers/Brokers/Service
UTHR	United Therapeutics Corporation	5237910406	Health Care	Major Pharmaceuticals
UTMD	"Utah Medical Products, Inc."	412410975.9	Health Care	Medical/Dental Instruments
UTSI	UTStarcom Holdings Corp	146086223.5	Consumer Durables	Telecommunications Equipment
UVSP	Univest Corporation of Pennsylvania	829272493.2	Finance	Major Banks
UXIN	Uxin Limited	278920000	Miscellaneous	Business Services
VALU	"Value Line, Inc."	228391644.5	Finance	Investment Managers
VALX	Validea Market Legends ETF	25258433.6	n/a	n/a
VBFC	Village Bank and Trust Financial Corp.	48760624	Finance	Major Banks
VBIV	"VBI Vaccines, Inc."	183014822	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
VBLT	Vascular Biogenics Ltd.	76192854.63	Health Care	Major Pharmaceuticals
VBND	ETF Series Solutions Trust Vident Core U.S. Bond Strategy Fund	409532000	n/a	n/a
VBTX	"Veritex Holdings, Inc."	780486177.9	Finance	Major Banks
VC	Visteon Corporation	4026119635	Capital Goods	Auto Parts:O.E.M.
VCEL	Vericel Corporation	370481463.3	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
VCIT	Vanguard Intermediate-Term Corporate Bond ETF	18688863990	n/a	n/a
VCLT	Vanguard Long-Term Corporate Bond ETF	2209259477	n/a	n/a
VCSH	Vanguard Short-Term Corporate Bond ETF	20926347317	n/a	n/a
VCTR	"Victory Capital Holdings, Inc."	686985621	Finance	Investment Managers
VCYT	"Veracyte, Inc."	351359620.9	Health Care	Medical Specialities
VEAC	Vantage Energy Acquisition Corp.	156707535.6	Finance	Business Services
VEACU	Vantage Energy Acquisition Corp.	0	Finance	Business Services
VEACW	Vantage Energy Acquisition Corp.	0	Finance	Business Services
VECO	Veeco Instruments Inc.	749856784.6	Technology	Industrial Machinery/Components
VEON	VEON Ltd.	4583003482	Public Utilities	Telecommunications Equipment
VERI	"Veritone, Inc."	309499773.1	Technology	EDP Services
VERU	Veru Inc.	108096150.9	Basic Industries	Specialty Chemicals
VETS	Pacer Military Times Best Employers ETF	25.935	n/a	n/a
VGIT	Vanguard Intermediate-Term Treasury ETF	2274315957	n/a	n/a
VGLT	Vanguard Long-Treasury ETF	660703125.1	n/a	n/a
VGSH	Vanguard Short-Term Treasury ETF	2597341333	n/a	n/a
VIA	Viacom Inc.	14144533676	Consumer Services	Television Services
VIAB	Viacom Inc.	10423803360	Consumer Services	Television Services
VIAV	Viavi Solutions Inc.	2340101422	Technology	Semiconductors
VICL	Vical Incorporated	28359848.4	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
VICR	Vicor Corporation	1833153253	Capital Goods	Industrial Machinery/Components
VIDI	ETF Series Solutions Trust Vident International Equity Fund	0	n/a	n/a
VIGI	Vanguard International Dividend Appreciation ETF	920862371.2	n/a	n/a
VIIX	Credit Suisse AG	12062430.78	Finance	Investment Bankers/Brokers/Service
VIIZ	Credit Suisse AG	2360066.98	Finance	Investment Bankers/Brokers/Service
VIRC	Virco Manufacturing Corporation	67723313.88	Consumer Durables	Industrial Specialties
VIRT	"Virtu Financial, Inc."	5340403131	Finance	Investment Bankers/Brokers/Service
VIVE	"Viveve Medical, Inc."	88492368.04	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus
VIVO	Meridian Bioscience Inc.	688094582.5	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances
VKTX	"Viking Therapeutics, Inc."	610471498.8	Health Care	Major Pharmaceuticals
VKTXW	"Viking Therapeutics, Inc."	0	Health Care	Major Pharmaceuticals
VLGEA	"Village Super Market, Inc."	431261760	Consumer Services	Food Chains
VLRX	"Valeritas Holdings, Inc."	42469022.24	Health Care	Medical/Dental Instruments
VMBS	Vanguard Mortgage-Backed Securities ETF	6764331928	n/a	n/a
VNDA	Vanda Pharmaceuticals Inc.	1042214020	Health Care	Major Pharmaceuticals
VNET	"21Vianet Group, Inc."	608656945.5	Technology	"Computer Software: Programming, Data Processing"
VNOM	Viper Energy Partners LP	3678390054	Energy	Oil & Gas Production
VNQI	Vanguard Global ex-U.S. Real Estate ETF	6055338320	n/a	n/a
VOD	Vodafone Group Plc	12020703119	Public Utilities	Telecommunications Equipment
VONE	Vanguard Russell 1000 ETF	923052000	n/a	n/a
VONG	Vanguard Russell 1000 Growth ETF	1888114359	n/a	n/a
VONV	Vanguard Russell 1000 Value ETF	1380519250	n/a	n/a
VOXX	VOXX International Corporation	133124920.5	Consumer Non-Durables	Electronic Components
VRA	"Vera Bradley, Inc."	494345912.9	Consumer Non-Durables	Apparel
VRAY	"ViewRay, Inc."	606680489.5	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus
VRCA	Verrica Pharmaceuticals Inc.	494437073.2	Health Care	Major Pharmaceuticals
VREX	Varex Imaging Corporation	1439981400	Capital Goods	Industrial Machinery/Components
VRIG	Invesco Variable Rate Investment Grade ETF	354882025.1	n/a	n/a
VRML	"Vermillion, Inc."	54427569.56	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances
VRNA	Verona Pharma plc	126567746.3	Health Care	Major Pharmaceuticals
VRNS	"Varonis Systems, Inc."	2225468345	Technology	Computer Software: Prepackaged Software
VRNT	Verint Systems Inc.	2957355185	Technology	EDP Services
VRSK	"Verisk Analytics, Inc."	18274362115	Technology	EDP Services
VRSN	"VeriSign, Inc."	17467046276	Technology	EDP Services
VRTS	"Virtus Investment Partners, Inc."	938989334.3	Finance	Investment Managers
VRTSP	"Virtus Investment Partners, Inc."	0	Finance	Investment Managers
VRTU	Virtusa Corporation	1519715430	Technology	EDP Services
VRTX	Vertex Pharmaceuticals Incorporated	44200303740	Health Care	Major Pharmaceuticals
VSAR	"Versartis, Inc."	73064968.65	Health Care	Major Pharmaceuticals
VSAT	"ViaSat, Inc."	4034613098	Technology	Radio And Television Broadcasting And Communications Equipment
VSDA	VictoryShares Dividend Accelerator ETF	0	n/a	n/a
VSEC	VSE Corporation	535568037.3	Consumer Services	Military/Government/Technical
VSMV	VictoryShares US Multi-Factor Minimum Volatility ETF	0	n/a	n/a
VSTM	"Verastem, Inc."	454487533.2	Health Care	Major Pharmaceuticals
VTC	Vanguard Total Corporate Bond ETF	50868750	n/a	n/a
VTGN	"VistaGen Therapeutics, Inc."	32713413.3	Health Care	Major Pharmaceuticals
VTHR	Vanguard Russell 3000 ETF	389332500	n/a	n/a
VTIP	Vanguard Short-Term Inflation-Protected Securities Index Fund	5129744616	n/a	n/a
VTIQ	VectoIQ Acquisition Corp.	0	Finance	Business Services
VTIQU	VectoIQ Acquisition Corp.	0	Finance	Business Services
VTIQW	VectoIQ Acquisition Corp.	0	Finance	Business Services
VTL	"Vital Therapies, Inc."	307175235.5	Health Care	Major Pharmaceuticals
VTNR	"Vertex Energy, Inc"	35358734.82	Energy	Integrated oil Companies
VTSI	"VirTra, Inc."	35648424.57	Consumer Services	Services-Misc. Amusement & Recreation
VTVT	vTv Therapeutics Inc.	52986521.64	Health Care	Major Pharmaceuticals
VTWG	Vanguard Russell 2000 Growth ETF	306500000	n/a	n/a
VTWO	Vanguard Russell 2000 ETF	1582074000	n/a	n/a
VTWV	Vanguard Russell 2000 Value ETF	211123800	n/a	n/a
VUSE	ETF Series Solutions Trust Vident Core US Equity ETF	518776000	n/a	n/a
VUZI	Vuzix Corporation	207093585.7	Technology	Radio And Television Broadcasting And Communications Equipment
VVPR	VivoPower International PLC	26572456.96	Public Utilities	Power Generation
VVUS	"VIVUS, Inc."	77949759.09	Health Care	Major Pharmaceuticals
VWOB	Vanguard Emerging Markets Government Bond ETF	1020694848	n/a	n/a
VXRT	"Vaxart, Inc."	22494745.35	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
VXUS	Vanguard Total International Stock ETF	11128513606	n/a	n/a
VYGR	"Voyager Therapeutics, Inc."	636723621.2	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
VYMI	Vanguard International High Dividend Yield ETF	963737786.2	n/a	n/a
WABC	Westamerica Bancorporation	1564042020	Finance	Major Banks
WAFD	"Washington Federal, Inc."	2838347064	Finance	Major Banks
WAFDW	"Washington Federal, Inc."	0	Finance	Major Banks
WASH	"Washington Trust Bancorp, Inc."	1032767528	Finance	Major Banks
WATT	Energous Corporation	374696878.7	Technology	Radio And Television Broadcasting And Communications Equipment
WB	Weibo Corporation	5796058035	Technology	"Computer Software: Programming, Data Processing"
WBA	"Walgreens Boots Alliance, Inc."	62819668333	Health Care	Medical/Nursing Services
WCFB	"WCF Bancorp, Inc."	23348455.33	Finance	Major Banks
WDAY	"Workday, Inc."	27810000000	Technology	EDP Services
WDC	Western Digital Corporation	23319933814	Technology	Electronic Components
WDFC	WD-40 Company	2111775719	Basic Industries	Major Chemicals
WEB	"Web.com Group, Inc."	1281807087	Technology	Computer Software: Prepackaged Software
WEBK	"Wellesley Bancorp, Inc."	82714804.04	Finance	Banks
WEN	Wendy&#39;s Company (The)	4133608416	Consumer Services	Restaurants
WERN	"Werner Enterprises, Inc."	2740199410	Transportation	Trucking Freight/Courier Services
WETF	"WisdomTree Investments, Inc."	1462144499	Finance	Investment Bankers/Brokers/Service
WEYS	"Weyco Group, Inc."	382743685.1	Consumer Non-Durables	Apparel
WHF	"WhiteHorse Finance, Inc."	297918565.5	n/a	n/a
WHFBL	"WhiteHorse Finance, Inc."	0	n/a	n/a
WHLM	"Wilhelmina International, Inc."	33768520.05	Consumer Services	Professional Services
WHLR	"Wheeler Real Estate Investment Trust, Inc."	38491072.75	Consumer Services	Real Estate Investment Trusts
WHLRD	"Wheeler Real Estate Investment Trust, Inc."	0	Consumer Services	Real Estate Investment Trusts
WHLRP	"Wheeler Real Estate Investment Trust, Inc."	11808000	Consumer Services	Real Estate Investment Trusts
WHLRW	"Wheeler Real Estate Investment Trust, Inc."	0	Consumer Services	Real Estate Investment Trusts
WIFI	"Boingo Wireless, Inc."	1009440582	Consumer Services	Telecommunications Equipment
